x,y,z
374.8556112592592,-66.67256888888888,0
374.9692159999999,-67.48831999999999,0
375.08171140740745,-68.29276444444446,0
375.1932539259259,-69.08696888888889,0
375.304,-69.872,0
375.4141060740741,-70.64892444444445,0
375.5237285925926,-71.41880888888888,0
375.63302400000003,-72.18272,0
375.74214874074073,-72.94172444444445,0
375.8512592592593,-73.69688888888889,0
375.9605120000001,-74.44928000000002,0
376.0700634074073,-75.19996444444443,0
376.1800699259259,-75.95000888888889,0
376.29068800000005,-76.70048,0
376.40207407407405,-77.45244444444444,0
376.5143845925926,-78.2069688888889,0
376.62777600000004,-78.96512,0
376.7424047407407,-79.72796444444444,0
376.85842725925926,-80.49656888888889,0
376.976,-81.272,0
377.09527940740736,-82.05532444444444,0
377.21642192592594,-82.84760888888889,0
377.33958400000006,-83.64992000000001,0
377.4649220740741,-84.46332444444444,0
377.5925925925926,-85.28888888888889,0
377.722752,-86.12768,0
377.8555567407408,-86.98076444444443,0
377.9911632592592,-87.84920888888888,0
378.129728,-88.73408,0
378.2714074074074,-89.63644444444445,0
378.4163579259259,-90.55736888888889,0
378.56473600000004,-91.49792,0
378.7166980740741,-92.45916444444445,0
378.8724005925926,-93.44216888888889,0
379.03200000000004,-94.44800000000001,0
379.1956527407408,-95.47772444444445,0
379.3635152592593,-96.5324088888889,0
379.535744,-97.61312,0
379.7124954074074,-98.72092444444445,0
379.89392592592594,-99.85688888888889,0
380.08019199999995,-101.02207999999999,0
380.2714500740741,-102.21756444444446,0
380.46785659259257,-103.4444088888889,0
380.66956799999997,-104.70368,0
380.87674074074073,-105.99644444444445,0
381.0895312592593,-107.32376888888889,0
381.308096,-108.68672000000001,0
381.5325914074074,-110.08636444444444,0
381.7631739259259,-111.5237688888889,0
382.0,-113.0,0
382.0,-113.0,0
382.0000000000001,-114.20000000000002,0
382.0,-115.40000000000002,0
382.0,-116.6,0
382.00000000000006,-117.80000000000001,0
382.0,-119.0,0
382.0,-119.0,0
382.9765625,-119.24062500000001,0
383.96250000000003,-119.5,0
384.9671875,-119.759375,0
386.0,-120.0,0
386.0,-120.0,0
386.28247183659533,-120.97499999999998,0
386.5645084205736,-121.95,0
386.8461182862995,-122.925,0
387.12730996813843,-123.90000000000002,0
387.40809200045516,-124.875,0
387.6884729176149,-125.85,0
387.96846125398275,-126.82500000000002,0
388.24806554392353,-127.8,0
388.52729432180246,-128.77499999999998,0
388.80615612198454,-129.75000000000003,0
389.0846594788348,-130.72500000000002,0
389.36281292671816,-131.7,0
389.640625,-132.675,0
389.918104233045,-133.64999999999998,0
390.1952591602184,-134.62499999999997,0
390.4720983158852,-135.6,0
390.7486302344106,-136.57500000000005,0
391.0248634501594,-137.55,0
391.3008064974966,-138.525,0
391.57646791078747,-139.50000000000003,0
391.8518562243969,-140.475,0
392.12697997269,-141.45000000000002,0
392.4018476900319,-142.42500000000004,0
392.67646791078755,-143.4,0
392.95084916932177,-144.375,0
393.225,-145.35000000000002,0
393.49892893718703,-146.32500000000002,0
393.7726445152481,-147.3,0
394.04615526854803,-148.275,0
394.31946973145205,-149.25,0
394.592596438325,-150.225,0
394.8655439235321,-151.20000000000002,0
395.1383207214383,-152.175,0
395.41093536640875,-153.15,0
395.6833963928084,-154.125,0
395.95571233500226,-155.09999999999997,0
396.2278917273555,-156.075,0
396.499943104233,-157.05,0
396.771875,-158.025,0
397.0436959490214,-159.0,0
397.31541448566225,-159.975,0
397.5870391442877,-160.95,0
397.8585784592627,-161.925,0
398.13004096495223,-162.9,0
398.40143519572143,-163.875,0
398.67276968593535,-164.85,0
398.944052969959,-165.825,0
399.21529358215747,-166.79999999999998,0
399.4865000568958,-167.775,0
399.75768092853895,-168.74999999999997,0
400.028844731452,-169.725,0
400.3,-170.7,0
400.3,-170.7,0
400.59990000000005,-171.77710000000002,0
400.8992000000001,-172.84880000000004,0
401.1972999999999,-173.91570000000002,0
401.4936000000001,-174.97840000000002,0
401.7875,-176.03750000000002,0
402.0784,-177.0936,0
402.36569999999995,-178.14730000000003,0
402.64880000000005,-179.19920000000002,0
402.9271,-180.24990000000003,0
403.2,-181.3,0
403.2,-181.3,0
403.7609185185185,-183.30210000000002,0
404.2846814814815,-185.17280000000002,0
404.7728000000001,-186.91870000000006,0
405.22678518518524,-188.54640000000003,0
405.6481481481482,-190.0625,0
406.0384,-191.47360000000003,0
406.3990518518518,-192.78629999999998,0
406.731614814815,-194.00720000000007,0
407.0375999999999,-195.14289999999997,0
407.3185185185186,-196.20000000000002,0
407.57588148148136,-197.18509999999998,0
407.81120000000004,-198.1048,0
408.02598518518516,-198.9657,0
408.2217481481481,-199.7744,0
408.4,-200.5375,0
408.5622518518519,-201.2616,0
408.71001481481477,-201.95329999999996,0
408.8448,-202.6192,0
408.96811851851857,-203.2659,0
409.0814814814815,-203.89999999999998,0
409.18640000000005,-204.5281,0
409.28438518518516,-205.15679999999998,0
409.37694814814813,-205.7927,0
409.4656,-206.44240000000002,0
409.5518518518519,-207.1125,0
409.63721481481485,-207.8096,0
409.7232,-208.5403,0
409.81131851851853,-209.3112,0
409.9030814814815,-210.1289,0
410.0,-211.0,0
410.0,-211.0,0
410.98133333333334,-211.13872592592597,0
411.96533333333343,-211.27514074074077,0
412.95200000000006,-211.40960000000007,0
413.94133333333343,-211.5424592592593,0
414.9333333333334,-211.6740740740741,0
415.928,-211.8048,0
416.9253333333333,-211.93499259259258,0
417.9253333333333,-212.06500740740742,0
418.928,-212.1952,0
419.9333333333333,-212.3259259259259,0
420.9413333333333,-212.45754074074074,0
421.952,-212.59040000000002,0
422.9653333333334,-212.72485925925926,0
423.98133333333334,-212.86127407407406,0
425.0,-213.0,0
425.0,-213.0,0
425.98792949690426,-213.1813050965599,0
426.9758497683382,-213.36316372134982,0
427.96375158883103,-213.54559432531062,0
428.9516257329124,-213.72861535938335,0
429.93946297511167,-213.912245274509,0
430.92725408995864,-214.09650252162862,0
431.9149898519824,-214.28140555168312,0
432.9026610357127,-214.46697281561356,0
433.89025841567934,-214.653222764361,0
434.8777727664111,-214.8401738488663,0
435.86519486243793,-215.0278445200705,0
436.85251547828943,-215.2162532289147,0
437.83972538849486,-215.40541842633974,0
438.82681536758366,-215.59535856328668,0
439.8137761900858,-215.78609209069666,0
440.8005986305302,-215.97763745951045,0
441.7872734634466,-216.17001312066913,0
442.7737914633647,-216.36323752511385,0
443.7601434048136,-216.5573291237853,0
444.7463200623232,-216.75230636762475,0
445.7323122104229,-216.94818770757314,0
446.71811062364185,-217.1449915945713,0
447.7037060765099,-217.34273647956047,0
448.68908934355665,-217.54144081348156,0
449.6742511993112,-217.74112304727538,0
450.6591824183033,-217.94180163188324,0
451.64387377506256,-218.14349501824594,0
452.62831604411826,-218.3462216573045,0
453.6125,-218.55,0
454.59641641723726,-218.75484849727334,0
455.5800560703596,-218.9607856000656,0
456.5634097338964,-219.16782975931775,0
457.5464681823773,-219.37599942597072,0
458.5292221903317,-219.58531305096562,0
459.51166253228917,-219.79578908524334,0
460.4937799827791,-220.00744597974497,0
461.4755653163311,-220.22030218541147,0
462.4570093074747,-220.43437615318382,0
463.4381027307393,-220.64968633400304,0
464.4188363606544,-220.8662511788101,0
465.39920097174956,-221.08408913854606,0
466.3791873385543,-221.30321866415187,0
467.358786235598,-221.52365820656854,0
468.33798843741033,-221.74542621673706,0
469.3167847185207,-221.96854114559846,0
470.29516585345857,-222.19302144409366,0
471.2731226167534,-222.4188855631637,0
472.25064578293495,-222.64615195374967,0
473.2277261265325,-222.87483906679245,0
474.20435442207554,-223.10496535323304,0
475.1805214440937,-223.3365492640125,0
476.15621796711633,-223.56960925007175,0
477.1314347656731,-223.8041637623519,0
478.10616261429334,-224.04023125179384,0
479.0803922875067,-224.27783016933864,0
480.05411455984256,-224.51697896592725,0
481.0273202058305,-224.7576960925007,0
482.0,-225.0,0
482.0,-225.0,0
483.0,-226.0,0
484.0,-227.0,0
484.0,-227.0,0
483.75937500000003,-227.9765625,0
483.5,-228.9625,0
483.240625,-229.9671875,0
483.0,-231.0,0
483.0,-231.0,0
482.00000000000006,-231.32592592592593,0
481.0,-231.67407407407404,0
480.0,-232.0,0
480.0,-232.0,0
479.0059475218659,-231.7769002915452,0
478.01231486880465,-231.5533247813411,0
477.0190320699708,-231.32928746355682,0
476.02602915451894,-231.1048023323615,0
475.0332361516036,-230.87988338192426,0
474.0405830903789,-230.65454460641394,0
473.04800000000006,-230.42880000000005,0
472.055416909621,-230.20266355685132,0
471.06276384839657,-229.97614927113702,0
470.06997084548107,-229.74927113702626,0
469.0769679300292,-229.52204314868803,0
468.0836851311953,-229.29447930029156,0
467.09005247813417,-229.06659358600587,0
466.0960000000001,-228.8384,0
465.1014577259475,-228.60991253644312,0
464.10635568513123,-228.3811451895044,0
463.1106239067054,-228.15211195335274,0
462.11419241982503,-227.92282682215745,0
461.1169912536443,-227.69330379008747,0
460.11895043731784,-227.46355685131198,0
459.12,-227.2336,0
458.12006997084546,-227.00344723032072,0
457.1190903790087,-226.77311253644314,0
456.1169912536443,-226.54260991253645,0
455.11370262390665,-226.3119533527697,0
454.1091545189504,-226.08115685131196,0
453.10327696793,-225.85023440233238,0
452.096,-225.61919999999998,0
451.08725364431484,-225.38806763848396,0
450.0769679300292,-225.15685131195335,0
449.06507288629734,-224.92556501457724,0
448.05149854227403,-224.69422274052476,0
447.03617492711373,-224.46283848396502,0
446.0190320699709,-224.23142623906705,0
445.0,-224.0,0
445.0,-224.0,0
443.5489969135802,-223.71632801783264,0
442.1762345679012,-223.44821673525374,0
440.87708333333336,-223.19502314814812,0
439.6469135802468,-222.9561042524005,0
438.4810956790124,-222.73081704389577,0
437.3750000000001,-222.51851851851853,0
436.3239969135803,-222.31856567215362,0
435.3234567901235,-222.1303155006859,0
434.36875000000003,-221.953125,0
433.45524691358025,-221.78635116598082,0
432.5783179012345,-221.62935099451298,0
431.7333333333334,-221.4814814814815,0
430.9156635802468,-221.34209962277083,0
430.12067901234565,-221.2105624142661,0
429.34375,-221.08622685185188,0
428.58024691358025,-220.96844993141292,0
427.82554012345685,-220.85658864883402,0
427.07500000000005,-220.75,0
426.32399691358023,-220.64804098079563,0
425.56790123456796,-220.5500685871056,0
424.8020833333333,-220.45543981481478,0
424.0219135802469,-220.36351165980795,0
423.22276234567903,-220.27364111796982,0
422.40000000000003,-220.18518518518516,0
421.54899691358025,-220.09750085733884,0
420.66512345679007,-220.00994513031551,0
419.74375,-219.921875,0
418.78024691358024,-219.83264746227707,0
417.76998456790125,-219.74161951303154,0
416.70833333333337,-219.64814814814815,0
415.59066358024694,-219.55159036351165,0
414.41234567901233,-219.45130315500683,0
413.16875,-219.3466435185185,0
411.8552469135803,-219.2369684499314,0
410.46720679012344,-219.1216349451303,0
409.0,-219.0,0
409.0,-219.0,0
408.60990000000004,-219.99010000000004,0
408.2192000000001,-220.98080000000004,0
407.8272999999999,-221.97269999999997,0
407.43360000000007,-222.96640000000002,0
407.03749999999997,-223.9625,0
406.63839999999993,-224.9616,0
406.23569999999995,-225.9643,0
405.8288,-226.9712,0
405.4171,-227.98290000000003,0
405.0,-229.0,0
405.0,-229.0,0
405.99670781892996,-229.22990397805205,0
406.98847736625515,-229.45404663923182,0
407.9777777777778,-229.67407407407407,0
408.9670781893004,-229.89163237311385,0
409.95884773662556,-230.10836762688615,0
410.9555555555555,-230.32592592592593,0
411.959670781893,-230.54595336076818,0
412.97366255144027,-230.7700960219479,0
414.0,-231.0,0
414.0,-231.0,0
415.3889163237311,-231.4499314128944,0
416.71755281207135,-231.88034019204395,0
417.98874074074075,-232.2921481481482,0
419.20531138545954,-232.68627709190673,0
420.3700960219478,-233.0636488340192,0
421.485925925926,-233.42518518518523,0
422.5556323731139,-233.77180795610428,0
423.5820466392318,-234.10443895747596,0
424.56800000000015,-234.4240000000001,0
425.5163237311386,-234.7314128943759,0
426.4298491083676,-235.02759945130313,0
427.31140740740756,-235.31348148148155,0
428.163829903978,-235.5899807956104,0
428.98994787379974,-235.85801920438956,0
429.7925925925926,-236.11851851851853,0
430.57459533607675,-236.37240054869682,0
431.33878737997264,-236.6205871056241,0
432.088,-236.86400000000003,0
432.8250644718793,-237.10356104252398,0
433.55281207133066,-237.34019204389583,0
434.2740740740741,-237.57481481481486,0
434.9916817558299,-237.8083511659808,0
435.7084663923182,-238.04172290809328,0
436.42725925925924,-238.27585185185185,0
437.15089163237315,-238.51165980795614,0
437.88219478737994,-238.75006858710563,0
438.624,-238.99200000000002,0
439.3791385459534,-239.2383758573388,0
440.1504417009602,-239.49011796982168,0
440.94074074074075,-239.74814814814815,0
441.7528669410151,-240.01338820301783,0
442.58965157750345,-240.2867599451303,0
443.45392592592594,-240.56918518518523,0
444.3485212620027,-240.861585733882,0
445.27626886145407,-241.16488340192046,0
446.24,-241.48000000000002,0
447.24254595336083,-241.80785733882033,0
448.2867379972565,-242.14937722908093,0
449.37540740740747,-242.5054814814815,0
450.5113854595336,-242.87709190672155,0
451.69750342935527,-243.2651303155007,0
452.93659259259266,-243.67051851851852,0
454.2314842249657,-244.0941783264746,0
455.5850096021948,-244.53703155006858,0
457.0,-245.0,0
457.0,-245.0,0
458.00000000000006,-245.6740740740741,0
459.0,-246.3259259259259,0
460.0,-247.0,0
460.0,-247.0,0
459.80960000000016,-248.00960000000006,0
459.6048,-249.00480000000002,0
459.3952,-249.9952,0
459.19040000000007,-250.99040000000002,0
459.0,-252.0,0
459.0,-252.0,0
458.0205078125,-251.883203125,0
457.0328125,-251.759375,0
456.0380859375,-251.630859375,0
455.03749999999997,-251.5,0
454.0322265625,-251.369140625,0
453.0234375,-251.240625,0
452.0123046875,-251.11679687499998,0
451.0,-251.0,0
451.0,-251.0,0
450.05847107438024,-250.64484410217887,0
449.1157024793388,-250.2885048835462,0
448.171694214876,-249.9310386927122,0
447.2264462809917,-249.57250187828697,0
446.279958677686,-249.21295078888056,0
445.33223140495863,-248.85244177310295,0
444.38326446281,-248.4910311795643,0
443.4330578512397,-248.12877535687454,0
442.48161157024794,-247.76573065364383,0
441.52892561983475,-247.40195341848232,0
440.57500000000005,-247.0375,0
439.6198347107438,-246.6724267468069,0
438.66342975206607,-246.30679000751314,0
437.70578512396696,-245.94064613072877,0
436.74690082644634,-245.57405146506386,0
435.78677685950413,-245.20706235912846,0
434.8254132231405,-244.83973516153267,0
433.86280991735543,-244.47212622088654,0
432.8989669421488,-244.10429188580014,0
431.93388429752065,-243.73628850488353,0
430.96756198347106,-243.3681724267468,0
430.0,-243.0,0
430.0,-243.0,0
429.04443428339187,-242.71070466900375,0
428.08880760046736,-242.420616775898,0
427.1330589849107,-242.12976680384085,0
426.177127470406,-241.83818523599044,0
425.2209520906367,-241.5459025555048,0
424.2644718792867,-241.25294924554186,0
423.30762587004006,-240.95935578925972,0
422.3503530965808,-240.66515266981662,0
421.3925925925926,-240.3703703703704,0
420.43428339175944,-240.07503937407915,0
419.47536452776495,-239.77919016410095,0
418.5157750342936,-239.48285322359396,0
417.5554539450288,-239.1860590357161,0
416.59434029365445,-238.88883808362547,0
415.6323731138546,-238.5912208504801,0
414.66949143931316,-238.2932378194381,0
413.70563430371385,-237.99491947365746,0
412.74074074074076,-237.69629629629628,0
411.77474978407764,-237.3973987705126,0
410.8076004674084,-237.09825737946448,0
409.83923182441697,-236.79890260631,0
408.86958288878725,-236.4993649342072,0
407.8985926942031,-236.19967484631408,0
406.9262002743484,-235.89986282578874,0
405.9523446629071,-235.59995935578925,0
404.976964893563,-235.29999491947365,0
404.0,-235.0,0
404.0,-235.0,0
403.6090179790624,-235.9568331816113,0
403.2206645425581,-236.91206190259444,0
402.83490555302683,-237.8658568502503,0
402.45170687300873,-238.81838871187983,0
402.07103436504326,-239.7698281747838,0
401.69285389167044,-240.72034592626306,0
401.3171313154301,-241.67011265361856,0
400.9438324988621,-242.6192990441511,0
400.57292330450616,-243.56807578516157,0
400.20436959490223,-244.5166135639509,0
399.8381372325899,-245.46508306781973,0
399.4741920801093,-246.4136549840692,0
399.1125,-247.3625,0
398.753026854802,-248.3117888029131,0
398.3957385070551,-249.26169208010927,0
398.04060081929913,-250.2123805188894,0
397.6875796540737,-251.16402480655438,0
397.336640873919,-252.1167956304051,0
396.98775034137464,-253.0708636777424,0
396.64087391898045,-254.02639963586708,0
396.2959774692763,-254.9835741920801,0
395.95302685480203,-255.9425580336823,0
395.6119879380974,-256.9035218479745,0
395.2728265817023,-257.8666363222576,0
394.9355086481566,-258.8320721438325,0
394.6,-259.8,0
394.6,-259.8,0
394.1296296296297,-261.0037037037037,0
393.7037037037037,-262.22962962962964,0
393.3,-263.5,0
393.3,-263.5,0
392.9000000000001,-264.6740740740741,0
392.49999999999994,-265.8259259259259,0
392.1,-267.0,0
392.1,-267.0,0
391.70000000000005,-268.1,0
391.29999999999995,-269.2,0
390.9,-270.3,0
390.9,-270.3,0
390.59259259259267,-271.25,0
390.2740740740741,-272.20000000000005,0
389.95000000000005,-273.15,0
389.6259259259259,-274.09999999999997,0
389.30740740740737,-275.05,0
389.0,-276.0,0
389.0,-276.0,0
390.1673868312757,-276.8518861454046,0
391.2131687242797,-277.61508916323726,0
392.1527777777778,-278.300925925926,0
393.001646090535,-278.9207133058985,0
393.7752057613169,-279.48576817558296,0
394.4888888888888,-280.0074074074074,0
395.1581275720164,-280.4969478737997,0
395.79835390946505,-280.9657064471879,0
396.42499999999995,-281.42499999999995,0
397.0534979423868,-281.8861454046639,0
397.69927983539094,-282.3604595336077,0
398.37777777777774,-282.8592592592592,0
399.1044238683128,-283.39386145404666,0
399.8946502057613,-283.9755829903978,0
400.76388888888886,-284.6157407407407,0
401.72757201646084,-285.32565157750344,0
402.8011316872428,-286.1166323731138,0
404.0,-287.0,0
404.0,-287.0,0
404.81180541420713,-287.63631182576836,0
405.6238550783635,-288.2745776511296,0
406.43639324241803,-288.9146753511093,0
407.2496641563199,-289.55648280073274,0
408.0639120700183,-290.19987787502544,0
408.87938123346225,-290.8447384490128,0
409.6963158966009,-291.49094239772035,0
410.51496030938335,-292.13836759617345,0
411.33555872175856,-292.78689191939753,0
412.15835538367594,-293.4363932424181,0
412.98359454508443,-294.0867494402605,0
413.81152045593325,-294.7378383879503,0
414.6423773661714,-295.38953796051294,0
415.476409525748,-296.04172603297377,0
416.3138611846122,-296.6942804803582,0
417.1549765927132,-297.34707917769185,0
418.0,-298.0,0
418.0,-298.0,0
418.87023319615906,-298.66666666666663,0
419.7470507544582,-299.3333333333333,0
420.6296296296297,-300.0,0
421.5171467764061,-300.6666666666667,0
422.4087791495199,-301.3333333333333,0
423.30370370370366,-302.0,0
424.20109739369,-302.66666666666663,0
425.1001371742112,-303.3333333333333,0
426.0,-304.0,0
426.0,-304.0,0
426.0,-305.2171875,0
426.0,-306.46250000000003,0
426.0,-307.7265625,0
426.0,-309.0,0
426.0,-309.0,0
425.0234375,-309.24062499999997,0
424.03749999999997,-309.5,0
423.0328125,-309.759375,0
422.0,-310.0,0
422.0,-310.0,0
421.19757022186036,-309.3909169550173,0
420.396132709139,-308.78131487889266,0
419.5956416649705,-308.1711937716263,0
418.7960512924892,-307.560553633218,0
417.99731579482994,-306.94939446366783,0
417.1993893751271,-306.33771626297573,0
416.4022262365154,-305.7255190311419,0
415.605780582129,-305.11280276816603,0
414.81000661510285,-304.49956747404855,0
414.01485853857105,-303.8858131487889,0
413.2202905556687,-303.2715397923876,0
412.4262568695298,-302.6567474048443,0
411.63271168328924,-302.0414359861592,0
410.8396092000814,-301.4256055363322,0
410.04690362304086,-300.8092560553633,0
409.2545491553023,-300.1923875432526,0
408.4625,-299.57500000000005,0
407.6707103602687,-298.95709342560554,0
406.8791344392428,-298.3386678200692,0
406.087726440057,-297.71972318339107,0
405.29644056584567,-297.10025951557094,0
404.5052310197435,-296.480276816609,0
403.714052004885,-295.85977508650524,0
402.92285772440465,-295.23875432525955,0
402.131602381437,-294.617214532872,0
401.3402401791167,-293.99515570934255,0
400.5487253205781,-293.3725778546713,0
399.7570120089558,-292.74948096885817,0
398.96505444738443,-292.12586505190313,0
398.17280683899855,-291.5017301038062,0
397.3802233869327,-290.8770761245675,0
396.58725829432115,-290.25190311418686,0
395.79386576429886,-289.6262110726644,0
395.0,-289.0,0
395.0,-289.0,0
394.1373046875,-288.3955078125,0
393.2734375,-287.7828125,0
392.4072265625,-287.1630859375,0
391.53749999999997,-286.53749999999997,0
390.6630859375,-285.9072265625,0
389.7828125,-285.2734375,0
388.8955078125,-284.6373046875,0
388.0,-284.0,0
388.0,-284.0,0
386.0,-284.0,0
386.0,-284.0,0
385.65161290322584,-284.958064516129,0
385.30322580645174,-285.9161290322581,0
384.95483870967735,-286.87419354838704,0
384.60645161290324,-287.8322580645161,0
384.25806451612914,-288.7903225806452,0
383.90967741935475,-289.74838709677414,0
383.5612903225806,-290.70645161290315,0
383.2129032258064,-291.6645161290322,0
382.86451612903227,-292.6225806451613,0
382.5161290322581,-293.58064516129036,0
382.16774193548383,-294.5387096774193,0
381.81935483870967,-295.49677419354845,0
381.47096774193545,-296.4548387096774,0
381.12258064516124,-297.4129032258064,0
380.7741935483871,-298.37096774193543,0
380.42580645161286,-299.3290322580645,0
380.0774193548387,-300.2870967741935,0
379.72903225806454,-301.2451612903226,0
379.3806451612903,-302.2032258064516,0
379.03225806451616,-303.1612903225806,0
378.68387096774194,-304.1193548387097,0
378.3354838709678,-305.07741935483875,0
377.98709677419356,-306.03548387096777,0
377.63870967741934,-306.9935483870968,0
377.2903225806451,-307.95161290322585,0
376.94193548387096,-308.9096774193548,0
376.5935483870968,-309.8677419354839,0
376.2451612903226,-310.8258064516129,0
375.89677419354837,-311.78387096774196,0
375.5483870967742,-312.741935483871,0
375.2,-313.7,0
375.2,-313.7,0
374.8400000000001,-314.71920000000006,0
374.48,-315.7336,0
374.12,-316.73839999999996,0
373.76000000000005,-317.7288,0
373.4,-318.7,0
373.4,-318.7,0
373.0751934456076,-319.6461538461539,0
372.7471096950387,-320.5923076923077,0
372.4160218479745,-321.5384615384615,0
372.0822030040964,-322.4846153846154,0
371.7459262630861,-323.4307692307692,0
371.4074647246245,-324.37692307692305,0
371.06709148839326,-325.32307692307694,0
370.72507965407374,-326.2692307692308,0
370.38170232134723,-327.2153846153846,0
370.03723258989527,-328.1615384615384,0
369.6919435593992,-329.10769230769233,0
369.34610832954024,-330.05384615384617,0
369.0,-331.0,0
369.0,-331.0,0
368.1428571428572,-331.5574344023325,0
367.2857142857143,-332.1166180758018,0
366.4285714285714,-332.6793002915452,0
365.57142857142856,-333.24723032069977,0
364.7142857142857,-333.82215743440236,0
363.8571428571429,-334.4058309037901,0
363.0,-335.0,0
363.0,-335.0,0
362.0519808,-335.3595392,0
361.1038464,-335.7182336,0
360.15548160000003,-336.07619839999995,0
359.20677119999993,-336.4335487999999,0
358.2576000000001,-336.7904000000001,0
357.3078528,-337.14686720000003,0
356.35741440000004,-337.5030656,0
355.4061696,-337.85911039999996,0
354.4540032,-338.21511680000003,0
353.5008,-338.57120000000003,0
352.5464448,-338.92747520000006,0
351.5908224,-339.2840576,0
350.63381760000004,-339.6410624,0
349.67531520000006,-339.99860479999995,0
348.71520000000004,-340.3568,0
347.7533568,-340.7157632,0
346.7896704,-341.0756096,0
345.8240256,-341.4364544,0
344.8563072,-341.79841279999994,0
343.88640000000004,-342.1616,0
342.9141887999999,-342.52613119999995,0
341.9395584,-342.8921216,0
340.9623935999999,-343.25968639999996,0
339.9825792,-343.62894079999995,0
339.0,-344.0,0
339.0,-344.0,0
339.00059942155457,-345.0012970603913,0
339.0023848538093,-346.00248751307925,0
339.00533704815115,-347.00357431938875,0
339.00943675596704,-348.00456044064515,0
339.01466472864394,-349.0054488381735,0
339.02100171756854,-350.0062424732986,0
339.0284284741279,-351.00694430734603,0
339.0369257497088,-352.0075573016406,0
339.04647429569815,-353.0080844175074,0
339.05705486348296,-354.0085286162715,0
339.06864820444986,-355.008892859258,0
339.08123506998595,-356.00918010779225,0
339.0947962114781,-357.00939332319905,0
339.10931238031304,-358.00953546680347,0
339.1247643278779,-359.0096094999309,0
339.14113280555944,-360.0096183839062,0
339.15839856474446,-361.00956508005453,0
339.17654235682,-362.00945254970094,0
339.19554493317276,-363.00928375417055,0
339.21538704518986,-364.00906165478847,0
339.23604944425796,-365.0087892128797,0
339.2575128817641,-366.0084693897696,0
339.2797581090952,-367.00810514678295,0
339.302765877638,-368.00769944524507,0
339.32651693877955,-369.007255246481,0
339.3509920439067,-370.0067755118157,0
339.3761719444061,-371.0062632025744,0
339.4020373916648,-372.0057212800821,0
339.42856913706987,-373.00515270566405,0
339.45574793200797,-374.00456044064504,0
339.4835545278661,-375.00394744635065,0
339.511969676031,-376.0033166841056,0
339.54097412788985,-377.00267111523505,0
339.5705486348292,-378.00201370106413,0
339.600673948236,-379.0013474029179,0
339.63133081949735,-380.0006751821215,0
339.6625,-381.0,0
339.6941622411308,-381.99932481787846,0
339.7262982942768,-382.9986525970822,0
339.7588889108247,-383.99798629893587,0
339.7919148421614,-384.99732888476495,0
339.8253568396739,-385.9966833158944,0
339.859195654749,-386.99605255364935,0
339.89341203877365,-387.99543955935485,0
339.9279867431346,-388.99484729433595,0
339.96290051921903,-389.9942787199179,0
339.9981341184135,-390.99373679742564,0
340.0336682921051,-391.99322448818435,0
340.0694837916807,-392.9927447535191,0
340.10556136852705,-393.99230055475493,0
340.14188177403116,-394.991894853217,0
340.1784257595799,-395.99153061023037,0
340.2151740765602,-396.9912107871202,0
340.2521074763588,-397.9909383452116,0
340.2892067103627,-398.9907162458295,0
340.3264525299587,-399.9905474502991,0
340.36382568653386,-400.9904349199455,0
340.40130693147495,-401.9903816160938,0
